Area,Item,Year, hg/ha_yield , average_rain_fall_mm_per_year , pesticides_tonnes ,avg_temp
Ukraine,"Rice, paddy",2007,"51,185",565,"36,476",9.46
Ukraine,Sorghum,2007,"15,067",565,"36,476",9.46
Ukraine,Soybeans,2007,"12,392",565,"36,476",9.46
Ukraine,Wheat,2007,"23,420",565,"36,476",9.46
Ukraine,Maize,2008,"46,911",565,"54,081",9.24
Ukraine,Potatoes,2008,"138,728",565,"54,081",9.24
Ukraine,"Rice, paddy",2008,"50,859",565,"54,081",9.24
Ukraine,Sorghum,2008,"20,660",565,"54,081",9.24
Ukraine,Soybeans,2008,"15,111",565,"54,081",9.24
Ukraine,Wheat,2008,"36,698",565,"54,081",9.24
Ukraine,Maize,2009,"50,195",565,"36,445",8.82
Ukraine,Potatoes,2009,"139,298",565,"36,445",8.82
Ukraine,"Rice, paddy",2009,"58,327",565,"36,445",8.82
Ukraine,Sorghum,2009,"21,276",565,"36,445",8.82
Ukraine,Soybeans,2009,"16,763",565,"36,445",8.82
Ukraine,Wheat,2009,"30,930",565,"36,445",8.82
Ukraine,Maize,2010,"45,147",565,"62,535",8.97
Ukraine,Potatoes,2010,"132,481",565,"62,535",8.97
Ukraine,"Rice, paddy",2010,"50,512",565,"62,535",8.97
Ukraine,Sorghum,2010,"21,394",565,"62,535",8.97
Ukraine,Soybeans,2010,"16,207",565,"62,535",8.97
Ukraine,Wheat,2010,"26,816",565,"62,535",8.97
Ukraine,Maize,2011,"64,446",565,"79,492",8.48
Ukraine,Potatoes,2011,"168,039",565,"79,492",8.48
Ukraine,"Rice, paddy",2011,"57,399",565,"79,492",8.48
Ukraine,Sorghum,2011,"26,372",565,"79,492",8.48
Ukraine,Soybeans,2011,"20,394",565,"79,492",8.48
Ukraine,Wheat,2011,"33,533",565,"79,492",8.48
Ukraine,Maize,2012,"47,946",565,"90,815",8.56
Ukraine,Potatoes,2012,"161,001",565,"90,815",8.56
Ukraine,"Rice, paddy",2012,"61,938",565,"90,815",8.56
Ukraine,Sorghum,2012,"15,230",565,"90,815",8.56
Ukraine,Soybeans,2012,"17,065",565,"90,815",8.56
Ukraine,Wheat,2012,"27,999",565,"90,815",8.56
Ukraine,Maize,2013,"64,119",565,"86,782",10.33
Ukraine,Potatoes,2013,"159,664",565,"86,782",10.33
Ukraine,"Rice, paddy",2013,"59,938",565,"86,782",10.33
Ukraine,Sorghum,2013,"27,409",565,"86,782",10.33
Ukraine,Soybeans,2013,"20,535",565,"86,782",10.33
Ukraine,Wheat,2013,"33,931",565,"86,782",10.33
United Kingdom,Potatoes,1990,"365,161","1,220","29,517",9.56
United Kingdom,Potatoes,1990,"365,161","1,220","29,517",10.4
United Kingdom,Potatoes,1990,"365,161","1,220","29,517",10.4
United Kingdom,Potatoes,1990,"365,161","1,220","29,517",8.68
United Kingdom,Potatoes,1990,"365,161","1,220","29,517",10.94
United Kingdom,Wheat,1990,"69,712","1,220","29,517",9.56
United Kingdom,Wheat,1990,"69,712","1,220","29,517",10.4
United Kingdom,Wheat,1990,"69,712","1,220","29,517",10.4
United Kingdom,Wheat,1990,"69,712","1,220","29,517",8.68
United Kingdom,Wheat,1990,"69,712","1,220","29,517",10.94
United Kingdom,Potatoes,1991,"354,068","1,220","29,022",9.11
United Kingdom,Potatoes,1991,"354,068","1,220","29,022",9.24
United Kingdom,Potatoes,1991,"354,068","1,220","29,022",9.24
United Kingdom,Potatoes,1991,"354,068","1,220","29,022",7.99
United Kingdom,Potatoes,1991,"354,068","1,220","29,022",9.67
United Kingdom,Wheat,1991,"72,519","1,220","29,022",9.11
United Kingdom,Wheat,1991,"72,519","1,220","29,022",9.24
United Kingdom,Wheat,1991,"72,519","1,220","29,022",9.24
United Kingdom,Wheat,1991,"72,519","1,220","29,022",7.99
United Kingdom,Wheat,1991,"72,519","1,220","29,022",9.67
United Kingdom,Potatoes,1992,"433,870","1,220","31,077",9.11
United Kingdom,Potatoes,1992,"433,870","1,220","31,077",9.54
United Kingdom,Potatoes,1992,"433,870","1,220","31,077",9.54
United Kingdom,Potatoes,1992,"433,870","1,220","31,077",8.05
United Kingdom,Potatoes,1992,"433,870","1,220","31,077",10.15
United Kingdom,Wheat,1992,"68,194","1,220","31,077",9.11
United Kingdom,Wheat,1992,"68,194","1,220","31,077",9.54
United Kingdom,Wheat,1992,"68,194","1,220","31,077",9.54
United Kingdom,Wheat,1992,"68,194","1,220","31,077",8.05
United Kingdom,Wheat,1992,"68,194","1,220","31,077",10.15
United Kingdom,Potatoes,1993,"415,790","1,220","32,387",8.75
United Kingdom,Potatoes,1993,"415,790","1,220","32,387",9.14
United Kingdom,Potatoes,1993,"415,790","1,220","32,387",9.14
United Kingdom,Potatoes,1993,"415,790","1,220","32,387",7.59
United Kingdom,Potatoes,1993,"415,790","1,220","32,387",9.69
United Kingdom,Wheat,1993,"73,282","1,220","32,387",8.75
United Kingdom,Wheat,1993,"73,282","1,220","32,387",9.14
United Kingdom,Wheat,1993,"73,282","1,220","32,387",9.14
United Kingdom,Wheat,1993,"73,282","1,220","32,387",7.59
United Kingdom,Wheat,1993,"73,282","1,220","32,387",9.69
United Kingdom,Potatoes,1994,"399,956","1,220","33,929",9.01
United Kingdom,Potatoes,1994,"399,956","1,220","33,929",9.86
United Kingdom,Potatoes,1994,"399,956","1,220","33,929",9.86
United Kingdom,Potatoes,1994,"399,956","1,220","33,929",8.07
United Kingdom,Potatoes,1994,"399,956","1,220","33,929",10.48
United Kingdom,Wheat,1994,"73,520","1,220","33,929",9.01
United Kingdom,Wheat,1994,"73,520","1,220","33,929",9.86
United Kingdom,Wheat,1994,"73,520","1,220","33,929",9.86
United Kingdom,Wheat,1994,"73,520","1,220","33,929",8.07
United Kingdom,Wheat,1994,"73,520","1,220","33,929",10.48
United Kingdom,Potatoes,1995,"374,503","1,220","33,743",9.52
United Kingdom,Potatoes,1995,"374,503","1,220","33,743",10.17
United Kingdom,Potatoes,1995,"374,503","1,220","33,743",10.17
United Kingdom,Potatoes,1995,"374,503","1,220","33,743",8.49
United Kingdom,Potatoes,1995,"374,503","1,220","33,743",10.55
United Kingdom,Wheat,1995,"76,992","1,220","33,743",9.52
United Kingdom,Wheat,1995,"76,992","1,220","33,743",10.17
United Kingdom,Wheat,1995,"76,992","1,220","33,743",10.17
United Kingdom,Wheat,1995,"76,992","1,220","33,743",8.49
United Kingdom,Wheat,1995,"76,992","1,220","33,743",10.55
United Kingdom,Potatoes,1996,"407,441","1,220","35,579",8.8
United Kingdom,Potatoes,1996,"407,441","1,220","35,579",8.87
United Kingdom,Potatoes,1996,"407,441","1,220","35,579",8.87
United Kingdom,Potatoes,1996,"407,441","1,220","35,579",7.71
United Kingdom,Potatoes,1996,"407,441","1,220","35,579",9.27
United Kingdom,Wheat,1996,"81,315","1,220","35,579",8.8
United Kingdom,Wheat,1996,"81,315","1,220","35,579",8.87
United Kingdom,Wheat,1996,"81,315","1,220","35,579",8.87
United Kingdom,Wheat,1996,"81,315","1,220","35,579",7.71
United Kingdom,Wheat,1996,"81,315","1,220","35,579",9.27
United Kingdom,Potatoes,1997,"429,656","1,220","35,490",9.94
United Kingdom,Potatoes,1997,"429,656","1,220","35,490",10.17
United Kingdom,Potatoes,1997,"429,656","1,220","35,490",10.17
United Kingdom,Potatoes,1997,"429,656","1,220","35,490",8.87
United Kingdom,Potatoes,1997,"429,656","1,220","35,490",10.64
United Kingdom,Wheat,1997,"73,776","1,220","35,490",9.94
United Kingdom,Wheat,1997,"73,776","1,220","35,490",10.17
United Kingdom,Wheat,1997,"73,776","1,220","35,490",10.17
United Kingdom,Wheat,1997,"73,776","1,220","35,490",8.87
United Kingdom,Wheat,1997,"73,776","1,220","35,490",10.64
United Kingdom,Potatoes,1998,"391,347","1,220","35,422",9.59
United Kingdom,Potatoes,1998,"391,347","1,220","35,422",10
United Kingdom,Potatoes,1998,"391,347","1,220","35,422",10
United Kingdom,Potatoes,1998,"391,347","1,220","35,422",8.56
United Kingdom,Potatoes,1998,"391,347","1,220","35,422",10.4
United Kingdom,Wheat,1998,"75,542","1,220","35,422",9.59
United Kingdom,Wheat,1998,"75,542","1,220","35,422",10
United Kingdom,Wheat,1998,"75,542","1,220","35,422",10
United Kingdom,Wheat,1998,"75,542","1,220","35,422",8.56
United Kingdom,Wheat,1998,"75,542","1,220","35,422",10.4
United Kingdom,Potatoes,1999,"401,515","1,220","35,537",9.67
United Kingdom,Potatoes,1999,"401,515","1,220","35,537",10.3
United Kingdom,Potatoes,1999,"401,515","1,220","35,537",10.3
United Kingdom,Potatoes,1999,"401,515","1,220","35,537",8.74
United Kingdom,Potatoes,1999,"401,515","1,220","35,537",10.86
United Kingdom,Wheat,1999,"80,495","1,220","35,537",9.67
United Kingdom,Wheat,1999,"80,495","1,220","35,537",10.3
United Kingdom,Wheat,1999,"80,495","1,220","35,537",10.3
United Kingdom,Wheat,1999,"80,495","1,220","35,537",8.74
United Kingdom,Wheat,1999,"80,495","1,220","35,537",10.86
United Kingdom,Potatoes,2000,"399,759","1,220","33,031",9.47
United Kingdom,Potatoes,2000,"399,759","1,220","33,031",9.97
United Kingdom,Potatoes,2000,"399,759","1,220","33,031",9.97
United Kingdom,Potatoes,2000,"399,759","1,220","33,031",8.48
United Kingdom,Potatoes,2000,"399,759","1,220","33,031",10.52
United Kingdom,Wheat,2000,"80,075","1,220","33,031",9.47
United Kingdom,Wheat,2000,"80,075","1,220","33,031",9.97
United Kingdom,Wheat,2000,"80,075","1,220","33,031",9.97
United Kingdom,Wheat,2000,"80,075","1,220","33,031",8.48
United Kingdom,Wheat,2000,"80,075","1,220","33,031",10.52
United Kingdom,Potatoes,2001,"402,970","1,220","32,893",9.25
United Kingdom,Potatoes,2001,"402,970","1,220","32,893",9.69
United Kingdom,Potatoes,2001,"402,970","1,220","32,893",9.69
United Kingdom,Potatoes,2001,"402,970","1,220","32,893",8.15
United Kingdom,Potatoes,2001,"402,970","1,220","32,893",10.18
United Kingdom,Wheat,2001,"70,827","1,220","32,893",9.25
United Kingdom,Wheat,2001,"70,827","1,220","32,893",9.69
United Kingdom,Wheat,2001,"70,827","1,220","32,893",9.69
United Kingdom,Wheat,2001,"70,827","1,220","32,893",8.15
United Kingdom,Wheat,2001,"70,827","1,220","32,893",10.18
United Kingdom,Potatoes,2002,"440,886","1,220","30,995",9.78
United Kingdom,Potatoes,2002,"440,886","1,220","30,995",10.28
United Kingdom,Potatoes,2002,"440,886","1,220","30,995",10.28
United Kingdom,Potatoes,2002,"440,886","1,220","30,995",8.76
United Kingdom,Potatoes,2002,"440,886","1,220","30,995",10.91
United Kingdom,Wheat,2002,"80,028","1,220","30,995",9.78
United Kingdom,Wheat,2002,"80,028","1,220","30,995",10.28
United Kingdom,Wheat,2002,"80,028","1,220","30,995",10.28
United Kingdom,Wheat,2002,"80,028","1,220","30,995",8.76
United Kingdom,Wheat,2002,"80,028","1,220","30,995",10.91
United Kingdom,Potatoes,2004,"424,781","1,220","31,224",9.86
United Kingdom,Potatoes,2004,"424,781","1,220","31,224",10.27
United Kingdom,Potatoes,2004,"424,781","1,220","31,224",10.27
United Kingdom,Potatoes,2004,"424,781","1,220","31,224",8.92
United Kingdom,Potatoes,2004,"424,781","1,220","31,224",10.77
United Kingdom,Wheat,2004,"77,754","1,220","31,224",9.86
United Kingdom,Wheat,2004,"77,754","1,220","31,224",10.27
United Kingdom,Wheat,2004,"77,754","1,220","31,224",10.27
United Kingdom,Wheat,2004,"77,754","1,220","31,224",8.92
United Kingdom,Wheat,2004,"77,754","1,220","31,224",10.77
United Kingdom,Potatoes,2005,"435,153","1,220","31,415",9.9
United Kingdom,Potatoes,2005,"435,153","1,220","31,415",10.24
United Kingdom,Potatoes,2005,"435,153","1,220","31,415",10.24
United Kingdom,Potatoes,2005,"435,153","1,220","31,415",8.85
United Kingdom,Potatoes,2005,"435,153","1,220","31,415",10.63
United Kingdom,Wheat,2005,"79,609","1,220","31,415",9.9
United Kingdom,Wheat,2005,"79,609","1,220","31,415",10.24
United Kingdom,Wheat,2005,"79,609","1,220","31,415",10.24
United Kingdom,Wheat,2005,"79,609","1,220","31,415",8.85
United Kingdom,Wheat,2005,"79,609","1,220","31,415",10.63
United Kingdom,Potatoes,2006,"415,887","1,220","22,588",10.02
United Kingdom,Potatoes,2006,"415,887","1,220","22,588",10.58
United Kingdom,Potatoes,2006,"415,887","1,220","22,588",10.58
United Kingdom,Potatoes,2006,"415,887","1,220","22,588",9.1
United Kingdom,Potatoes,2006,"415,887","1,220","22,588",11.1
United Kingdom,Wheat,2006,"80,361","1,220","22,588",10.02
United Kingdom,Wheat,2006,"80,361","1,220","22,588",10.58
United Kingdom,Wheat,2006,"80,361","1,220","22,588",10.58
United Kingdom,Wheat,2006,"80,361","1,220","22,588",9.1
United Kingdom,Wheat,2006,"80,361","1,220","22,588",11.1
United Kingdom,Potatoes,2007,"401,926","1,220","22,332",10.11
United Kingdom,Potatoes,2007,"401,926","1,220","22,332",10.37
United Kingdom,Potatoes,2007,"401,926","1,220","22,332",10.37
United Kingdom,Potatoes,2007,"401,926","1,220","22,332",8.94
United Kingdom,Potatoes,2007,"401,926","1,220","22,332",10.83
United Kingdom,Wheat,2007,"72,244","1,220","22,332",10.11
United Kingdom,Wheat,2007,"72,244","1,220","22,332",10.37
United Kingdom,Wheat,2007,"72,244","1,220","22,332",10.37
United Kingdom,Wheat,2007,"72,244","1,220","22,332",8.94
United Kingdom,Wheat,2007,"72,244","1,220","22,332",10.83
United Kingdom,Potatoes,2008,"416,597","1,220","21,597",9.48
United Kingdom,Potatoes,2008,"416,597","1,220","21,597",9.82
United Kingdom,Potatoes,2008,"416,597","1,220","21,597",9.82
United Kingdom,Potatoes,2008,"416,597","1,220","21,597",8.42
United Kingdom,Potatoes,2008,"416,597","1,220","21,597",10.38
United Kingdom,Wheat,2008,"82,814","1,220","21,597",9.48
United Kingdom,Wheat,2008,"82,814","1,220","21,597",9.82
United Kingdom,Wheat,2008,"82,814","1,220","21,597",9.82
United Kingdom,Wheat,2008,"82,814","1,220","21,597",8.42
United Kingdom,Wheat,2008,"82,814","1,220","21,597",10.38
United Kingdom,Potatoes,2009,"444,167","1,220","21,324",9.59
United Kingdom,Potatoes,2009,"444,167","1,220","21,324",9.9
United Kingdom,Potatoes,2009,"444,167","1,220","21,324",9.9
United Kingdom,Potatoes,2009,"444,167","1,220","21,324",8.64
United Kingdom,Potatoes,2009,"444,167","1,220","21,324",10.52
United Kingdom,Wheat,2009,"79,284","1,220","21,324",9.59
United Kingdom,Wheat,2009,"79,284","1,220","21,324",9.9
United Kingdom,Wheat,2009,"79,284","1,220","21,324",9.9
United Kingdom,Wheat,2009,"79,284","1,220","21,324",8.64
United Kingdom,Wheat,2009,"79,284","1,220","21,324",10.52
United Kingdom,Potatoes,2010,"438,841","1,220","16,771",8.4
United Kingdom,Potatoes,2010,"438,841","1,220","16,771",8.8
United Kingdom,Potatoes,2010,"438,841","1,220","16,771",8.8
United Kingdom,Potatoes,2010,"438,841","1,220","16,771",7.43
United Kingdom,Potatoes,2010,"438,841","1,220","16,771",9.38
United Kingdom,Wheat,2010,"76,746","1,220","16,771",8.4
United Kingdom,Wheat,2010,"76,746","1,220","16,771",8.8
United Kingdom,Wheat,2010,"76,746","1,220","16,771",8.8
United Kingdom,Wheat,2010,"76,746","1,220","16,771",7.43
United Kingdom,Wheat,2010,"76,746","1,220","16,771",9.38
United Kingdom,Potatoes,2011,"432,192","1,220","16,402",9.82
United Kingdom,Potatoes,2011,"432,192","1,220","16,402",10.63
United Kingdom,Potatoes,2011,"432,192","1,220","16,402",10.63
United Kingdom,Potatoes,2011,"432,192","1,220","16,402",8.95
United Kingdom,Potatoes,2011,"432,192","1,220","16,402",11.19
United Kingdom,Wheat,2011,"77,471","1,220","16,402",9.82
United Kingdom,Wheat,2011,"77,471","1,220","16,402",10.63
United Kingdom,Wheat,2011,"77,471","1,220","16,402",10.63
United Kingdom,Wheat,2011,"77,471","1,220","16,402",8.95
United Kingdom,Wheat,2011,"77,471","1,220","16,402",11.19
United Kingdom,Potatoes,2012,"305,570","1,220","17,719",9.27
United Kingdom,Potatoes,2012,"305,570","1,220","17,719",9.55
United Kingdom,Potatoes,2012,"305,570","1,220","17,719",9.55
United Kingdom,Potatoes,2012,"305,570","1,220","17,719",8.08
United Kingdom,Potatoes,2012,"305,570","1,220","17,719",10
United Kingdom,Wheat,2012,"66,571","1,220","17,719",9.27
United Kingdom,Wheat,2012,"66,571","1,220","17,719",9.55
United Kingdom,Wheat,2012,"66,571","1,220","17,719",9.55
United Kingdom,Wheat,2012,"66,571","1,220","17,719",8.08
United Kingdom,Wheat,2012,"66,571","1,220","17,719",10
United Kingdom,Potatoes,2013,"408,993","1,220","17,673",8.76
United Kingdom,Potatoes,2013,"408,993","1,220","17,673",9.57
United Kingdom,Potatoes,2013,"408,993","1,220","17,673",9.57
United Kingdom,Potatoes,2013,"408,993","1,220","17,673",8.39
United Kingdom,Potatoes,2013,"408,993","1,220","17,673",9.91
United Kingdom,Wheat,2013,"73,838","1,220","17,673",8.76
United Kingdom,Wheat,2013,"73,838","1,220","17,673",9.57
United Kingdom,Wheat,2013,"73,838","1,220","17,673",9.57
United Kingdom,Wheat,2013,"73,838","1,220","17,673",8.39
United Kingdom,Wheat,2013,"73,838","1,220","17,673",9.91
Uruguay,Maize,1990,"18,510","1,300","1,762",16.91
Uruguay,Potatoes,1990,"95,000","1,300","1,762",16.91
Uruguay,"Rice, paddy",1990,"44,474","1,300","1,762",16.91
Uruguay,Sorghum,1990,"22,680","1,300","1,762",16.91
Uruguay,Soybeans,1990,"12,982","1,300","1,762",16.91
Uruguay,Sweet potatoes,1990,"57,857","1,300","1,762",16.91
Uruguay,Wheat,1990,"18,510","1,300","1,762",16.91
Uruguay,Maize,1991,"17,800","1,300","1,762",16.95
Uruguay,Potatoes,1991,"101,741","1,300","1,762",16.95
Uruguay,"Rice, paddy",1991,"47,767","1,300","1,762",16.95
Uruguay,Sorghum,1991,"31,718","1,300","1,762",16.95
Uruguay,Soybeans,1991,"18,333","1,300","1,762",16.95
Uruguay,Sweet potatoes,1991,"40,000","1,300","1,762",16.95
Uruguay,Wheat,1991,"16,135","1,300","1,762",16.95
Uruguay,Maize,1992,"15,613","1,300","2,072",16.7
Uruguay,Potatoes,1992,"92,262","1,300","2,072",16.7
Uruguay,"Rice, paddy",1992,"47,557","1,300","2,072",16.7
Uruguay,Sorghum,1992,"28,877","1,300","2,072",16.7
Uruguay,Soybeans,1992,"19,886","1,300","2,072",16.7
Uruguay,Sweet potatoes,1992,"67,758","1,300","2,072",16.7
Uruguay,Wheat,1992,"23,035","1,300","2,072",16.7
Uruguay,Maize,1993,"19,631","1,300","1,634",16.81
Uruguay,Potatoes,1993,"85,938","1,300","1,634",16.81
Uruguay,"Rice, paddy",1993,"51,717","1,300","1,634",16.81
Uruguay,Sorghum,1993,"31,952","1,300","1,634",16.81
Uruguay,Soybeans,1993,"18,500","1,300","1,634",16.81
Uruguay,Sweet potatoes,1993,"87,002","1,300","1,634",16.81
Uruguay,Wheat,1993,"16,018","1,300","1,634",16.81
Uruguay,Maize,1994,"16,279","1,300","2,272",17.17
Uruguay,Potatoes,1994,"93,306","1,300","2,272",17.17
Uruguay,"Rice, paddy",1994,"49,158","1,300","2,272",17.17
Uruguay,Sorghum,1994,"27,997","1,300","2,272",17.17
Uruguay,Soybeans,1994,"15,091","1,300","2,272",17.17
Uruguay,Sweet potatoes,1994,"91,667","1,300","2,272",17.17
Uruguay,Wheat,1994,"25,653","1,300","2,272",17.17
Uruguay,Maize,1995,"24,528","1,300","2,413",16.66
Uruguay,Potatoes,1995,"100,603","1,300","2,413",16.66
Uruguay,"Rice, paddy",1995,"55,099","1,300","2,413",16.66
Uruguay,Sorghum,1995,"31,881","1,300","2,413",16.66
Uruguay,Soybeans,1995,"18,235","1,300","2,413",16.66
Uruguay,Sweet potatoes,1995,"99,107","1,300","2,413",16.66
Uruguay,Wheat,1995,"23,359","1,300","2,413",16.66
Uruguay,Maize,1996,"21,712","1,300","3,444",17.03
Uruguay,Potatoes,1996,"109,417","1,300","3,444",17.03
Uruguay,"Rice, paddy",1996,"64,684","1,300","3,444",17.03
Uruguay,Sorghum,1996,"30,391","1,300","3,444",17.03
Uruguay,Soybeans,1996,"17,895","1,300","3,444",17.03
Uruguay,Sweet potatoes,1996,"91,667","1,300","3,444",17.03
Uruguay,Wheat,1996,"25,957","1,300","3,444",17.03
Uruguay,Maize,1997,"26,444","1,300","3,362",17.46
Uruguay,Potatoes,1997,"150,885","1,300","3,362",17.46
Uruguay,"Rice, paddy",1997,"65,839","1,300","3,362",17.46
Uruguay,Sorghum,1997,"33,428","1,300","3,362",17.46
Uruguay,Soybeans,1997,"17,333","1,300","3,362",17.46
Uruguay,Sweet potatoes,1997,"107,143","1,300","3,362",17.46
Uruguay,Wheat,1997,"19,843","1,300","3,362",17.46
Uruguay,Maize,1998,"33,715","1,300","4,239",16.77
Uruguay,Potatoes,1998,"157,532","1,300","4,239",16.77
Uruguay,"Rice, paddy",1998,"50,862","1,300","4,239",16.77
Uruguay,Sorghum,1998,"33,616","1,300","4,239",16.77
Uruguay,Soybeans,1998,"21,111","1,300","4,239",16.77
Uruguay,Sweet potatoes,1998,"100,000","1,300","4,239",16.77
Uruguay,Wheat,1998,"28,929","1,300","4,239",16.77
Uruguay,Maize,1999,"40,894","1,300","3,925",16.62
Uruguay,Potatoes,1999,"163,866","1,300","3,925",16.62
Uruguay,"Rice, paddy",1999,"63,830","1,300","3,925",16.62
Uruguay,Sorghum,1999,"35,724","1,300","3,925",16.62
Uruguay,Soybeans,1999,"21,110","1,300","3,925",16.62
Uruguay,Sweet potatoes,1999,"100,000","1,300","3,925",16.62
Uruguay,Wheat,1999,"19,537","1,300","3,925",16.62
Uruguay,Maize,2000,"15,296","1,300","3,650",16.95
Uruguay,Potatoes,2000,"124,074","1,300","3,650",16.95
Uruguay,"Rice, paddy",2000,"63,840","1,300","3,650",16.95
Uruguay,Sorghum,2000,"16,048","1,300","3,650",16.95
Uruguay,Soybeans,2000,"7,640","1,300","3,650",16.95
Uruguay,Sweet potatoes,2000,"100,000","1,300","3,650",16.95
Uruguay,Wheat,2000,"25,344","1,300","3,650",16.95
Uruguay,Maize,2001,"46,643","1,300","4,433",17.61
Uruguay,Potatoes,2001,"146,493","1,300","4,433",17.61
Uruguay,"Rice, paddy",2001,"67,037","1,300","4,433",17.61
Uruguay,Sorghum,2001,"40,630","1,300","4,433",17.61
Uruguay,Soybeans,2001,"23,000","1,300","4,433",17.61
Uruguay,Sweet potatoes,2001,"100,000","1,300","4,433",17.61
Uruguay,Wheat,2001,"11,488","1,300","4,433",17.61
Uruguay,Maize,2002,"33,552","1,300","5,185",17.06
Uruguay,Potatoes,2002,"129,399","1,300","5,185",17.06
Uruguay,"Rice, paddy",2002,"58,632","1,300","5,185",17.06
Uruguay,Sorghum,2002,"32,075","1,300","5,185",17.06
Uruguay,Soybeans,2002,"24,567","1,300","5,185",17.06
Uruguay,Sweet potatoes,2002,"100,000","1,300","5,185",17.06
Uruguay,Wheat,2002,"15,011","1,300","5,185",17.06
Uruguay,Maize,2004,"49,640","1,300","9,018",17.22
Uruguay,Potatoes,2004,"159,905","1,300","9,018",17.22
Uruguay,"Rice, paddy",2004,"67,712","1,300","9,018",17.22
Uruguay,Sorghum,2004,"38,760","1,300","9,018",17.22
Uruguay,Soybeans,2004,"15,263","1,300","9,018",17.22
Uruguay,Sweet potatoes,2004,"90,909","1,300","9,018",17.22
Uruguay,Wheat,2004,"29,704","1,300","9,018",17.22
Uruguay,Maize,2005,"41,419","1,300","9,232",17.13
Uruguay,Potatoes,2005,"189,330","1,300","9,232",17.13
Uruguay,"Rice, paddy",2005,"66,005","1,300","9,232",17.13
Uruguay,Sorghum,2005,"44,579","1,300","9,232",17.13
Uruguay,Soybeans,2005,"18,381","1,300","9,232",17.13
Uruguay,Sweet potatoes,2005,"94,286","1,300","9,232",17.13
Uruguay,Wheat,2005,"29,583","1,300","9,232",17.13
Uruguay,Maize,2006,"41,837","1,300","9,143",17.13
Uruguay,Potatoes,2006,"172,693","1,300","9,143",17.13
Uruguay,"Rice, paddy",2006,"72,893","1,300","9,143",17.13
Uruguay,Sorghum,2006,"38,797","1,300","9,143",17.13
Uruguay,Soybeans,2006,"21,899","1,300","9,143",17.13
Uruguay,Sweet potatoes,2006,"91,892","1,300","9,143",17.13
